

1


















































1






















1
2
3
2
3

1
10
8
6
7
5
26
14
26
49
22
35
71
66
13
56
12
36
40
34
43
44
71
69
53
90
57
119
145
388
447
804
1437
1282
1215
1663
2109
1856
2475
3635
2212
1377
1459
1252
1914
1574
4508
5804
7973
7204
6052
5203
6304
6022
6188
2596
2629
2380
2339
2736
1482
1825
1688
1579
1219
1142
1158
827
1395
1373
1450
1090
1243
1449
1817
1682
2067
1906
2233
1909
1563
1738
2642
2230
1801
3091
2125
1685
1092
1559
2026
2027
2259
2115
2173
2050
1656
1894
1658
1839
1611
1427
1288
1420
1188
999
979
825
751
733
837
863
716
709
723
734
755
593
648
561
511
440
483
407
320
335
237
440
673
485
499
547
695
884
918
619
623
477
384
1082
1458
1171
1070
1601
2437
3009
2076
665
548
727
1790
3889
8109
6029
2956
3609
17072
21469
11531
14013
17134
12259
41510
28835
13516
12026
8213
6848
19770
29952
21052
18948
20526
18513
13717
11152
10905
11337
11808
9146
5624
5348
4976
6052
4882
4985
3907
4492
4797
5134
3203
1774
889
1578
2926
1303
2141
2466
2139
2445
1524
1999
1151
469
1511
705
733
431
543
390
485
397
473
249
172
263
197
236
132
166
150
86
108
109
175
43
83
61
55
24
44
40
35
17
18
13
1
12
5
4
7

10
7
4
6
2
-1
3
2
-2

2


-2

1

3
3
1
1
2
2

-1
-1
1
